ber,ber_th,battery_life,prr,SF
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
